Ryszard Jakub WILK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;4,53;19374
Jadwiga Katarzyna EMILEWICZ;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;4,51;26876
Agnieszka Ewa DZIEMIANOWICZ-BĄK;KOMITET WYBORCZY NOWA LEWICA;4,49;30631
Piotr Stanisław POLAK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;4,47;23845
Izabela Katarzyna MRZYGŁOCKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;4,47;14470
Krzysztof Jan ŚMISZEK;KOMITET WYBORCZY NOWA LEWICA;4,46;34577
Anita Agnieszka KUCHARSKA-DZIEDZIC;KOMITET WYBORCZY NOWA LEWICA;4,46;23051
Radosław LUBCZYK;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;4,46;14353
Krzysztof Andrzej HETMAN;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;4,45;28876
Artur Henryk CHOJECKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;4,45;17418
Jacek Dawid OZDOBA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;4,44;19637
Tomasz Franciszek ZIMOCH;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;4,41;34187
Szymon Stanisław GIŻYŃSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;4,37;14148
Wanda Hanna NOWICKA;KOMITET WYBORCZY NOWA LEWICA;4,36;16882
Patryk Tomasz WICHER;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;4,35;18604
Edward SIARKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;4,35;18587
Gabriela Teresa LENARTOWICZ;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;4,33;16515
Kamil Wiesław WNUK;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;4,32;16310
Anna Ewa CICHOLSKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;4,31;19074
Iwona Ewa ARENT;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;4,26;16675
Zbigniew ZIEJEWSKI;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;4,24;12695
Urszula Beata RUSECKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;4,23;17080
Witold Wojciech CZARNECKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;4,2;17601
Jacek Jerzy TOMCZAK;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;4,18;24918
Katarzyna Beata CZOCHARA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;4,17;20004
Grzegorz Stanisław RUSIECKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;4,13;22410
Wioletta Maria KULPA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;4,13;18283
Katarzyna UEBERHAN;KOMITET WYBORCZY NOWA LEWICA;4,11;24485
Tadeusz TOMASZEWSKI;KOMITET WYBORCZY NOWA LEWICA;4,1;17181
Adrian WITCZAK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;4,1;16287
Krzysztof Kamil GAWKOWSKI;KOMITET WYBORCZY NOWA LEWICA;4,09;21831
Andrzej Janusz GAWRON;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;4,09;13239
Bronisław Edward FOLTYN;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;4,07;18134
Marcin Rafał BOSACKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;4,06;24197
Marcelina Monika ZAWISZA;KOMITET WYBORCZY NOWA LEWICA;4,04;19388
Rafał RYSZCZUK;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;4,04;12085
Bartłomiej Artur PEJO;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;4,02;26037
Karolina Monika PAWLICZAK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;4,02;21819
Przemysław Mieczysław DRABEK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;4,02;17886
Bartosz WILCZYŃSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;4,02;14663
Mateusz Andrzej BOCHENEK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;4;15117
Grzegorz Michał BRAUN;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;3,99;26895
Marcin Józef WARCHOŁ;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,97;26750
Michał JAROS;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,93;30512
Patryk Piotr MARJAN;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;3,91;15516
Piotr Krzysztof GŁOWSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,89;16067
Aleksander Jan MISZALSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,88;29414
Magdalena Sylwia SPÓLNICKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,86;15305
Andrzej Józef GUT-MOSTOWY;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,85;16467
Jarosław Michał RZEPA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;3,84;21309
Paweł SAŁEK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,83;15200
Marta Ewelina MICHALSKA-WILK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,83;14998
Paweł SZROT;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,79;20214
Marcin ROMANOWSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,79;17318
Wiesław Marian RÓŻYŃSKI;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;3,77;17237
Adrian Tadeusz ZANDBERG;KOMITET WYBORCZY NOWA LEWICA;3,76;64435
Piotr ADAMOWICZ;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,76;23147
Krystyna Mieczysława SIBIŃSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,76;19415
Monika Walentyna FALEJ;KOMITET WYBORCZY NOWA LEWICA;3,72;11140
Anna Mirosława BRYŁKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;3,7;15504
Tomasz Piotr NOWAK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,7;15495
Tadeusz Jacek WOŹNIAK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,69;19691
Marzena Anna MACHAŁEK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,66;18363
Ireneusz ZYSKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,65;11817
Dariusz PIONTKOWSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,64;22147
Ireneusz Jacek RAŚ;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;3,63;27518
Inez Magdalena NISZCZAK-SIERADZKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,63;15212
Olga Ewa SEMENIUK-PATKOWSKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,63;14183
Adam DZIEDZIC;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;3,61;24304
Karol Krzysztof PĘCZEK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;3,61;14552
Michał Andrzej KOBOSKO;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;3,58;61452
Roman Jacek GIERTYCH;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,58;23622
Mariusz Piotr KAŁUŻNY;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,55;19072
Grzegorz Adam PŁACZEK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;3,54;18648
Mieczysław KIECA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,53;13463
Tomasz Grzegorz STALA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;3,47;11235
Teresa PAMUŁA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,46;15273
Mariusz Wiesław TREPKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,46;11213
Jarosław ZIELIŃSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,42;20812
Anna PALUCH;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,42;14616
Jakub Tomasz KALUS;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;3,41;13210
Izabela Anna BODNAR;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;3,4;26404
Jan Jakub KANTHAK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,4;22037
Zbigniew GIRZYŃSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,4;18304
Maciej KONIECZNY;KOMITET WYBORCZY NOWA LEWICA;3,4;17901
Michał MOSKAL;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,39;21958
Jerzy Marian MATERNA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,38;17470
Władysław Michał KUROWSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,38;12320
Katarzyna Renata KIERZEK-KOPERSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,37;20091
Piotr Marek KRÓL;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,36;17952
Rafał ROMANOWSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,35;14831
Krzysztof TUDUJ;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;3,34;25922
Katarzyna SÓJKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,34;18138
Iwona HARTWICH;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,33;17889
Grzegorz MATUSIAK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,33;12690
Grzegorz MACKO;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,33;10781
Czesław Adam SIEKIERSKI;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;3,32;21916
Tomasz Józef SZYMAŃSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,32;17825
Paulina MATYSIAK;KOMITET WYBORCZY NOWA LEWICA;3,32;17695
Artur Ryszard WARZOCHA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,28;10630
Marek MATUSZEWSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,27;17412
Andrzej Tomasz ZAPAŁOWSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;3,27;14475
Tomasz Michał GRABARCZYK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;3,26;14906
Jarosław KOSIOR;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;3,26;12741
Wojciech KOSSAKOWSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,24;12681
Teresa GLENC;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,22;12300
Marcin SYPNIEWSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;3,21;17157
Bartosz Józef KOWNACKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,21;17135
Tadeusz SAMBORSKI;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;3,21;16120
Ewa Elżbieta KOZANECKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,2;17086
Grzegorz PIECHOWIAK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,18;13122
Tomasz Piotr RZYMKOWSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,17;16875
Krzysztof Jan KUBÓW;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,17;15928
Agnieszka Małgorzata HANAJCZYK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,16;16865
Włodzimierz Bogdan SKALIK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;3,16;15190
Witold Sławomir TUMANOWICZ;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;3,15;14387
Wojciech Piotr SZARAMA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,15;12185
Andrzej SZEWIŃSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,14;10171
Mariusz Tomasz KRYSTIAN;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,12;11366
Mirosław Piotr DUŻY;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,11;11856
Teresa WILK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,1;9280
Aleksandra Monika POLOCZEK;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;3,08;16224
Rafał Marian PIECH;KOMITET WYBORCZY POLSKA JEST JEDNA;3,07;13099
Krystian Marek ŁUCZAK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,06;16451
Krystian Patryk KAMIŃSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;3,06;15815
Marek Zdzisław RZĄSA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,06;13510
Zdzisław WOLSKI;KOMITET WYBORCZY NOWA LEWICA;3,05;9891
Michał Piotr URBANIAK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;3,04;18710
Janusz Marcin KOWALSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,04;14593
Anna DĄBROWSKA-BANASZEK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,04;13910
Paulina Krystyna PIECHNA-WIĘCKIEWICZ;KOMITET WYBORCZY NOWA LEWICA;3,04;13436
Anita Katarzyna SOWIŃSKA;KOMITET WYBORCZY NOWA LEWICA;3,04;12053
Paweł USIĄDEK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;3,03;13392
Piotr Michał LACHOWICZ;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;3,02;12918
Piotr Marek KALETA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;3,01;16344
Elżbieta Teresa GAPIŃSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,99;13214
Magdalena Joanna SROKA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;2,98;18348
Andrzej Antoni KUŚWIK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;2,97;16115
Tomasz Marian GŁOGOWSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,96;11463
Tomasz Andrzej ZIELIŃSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,95;13469
Norbert Jakub KACZMARCZYK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,95;11926
Arkadiusz CZARTORYSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,94;15845
Marcin Robert KULASEK;KOMITET WYBORCZY NOWA LEWICA;2,94;11514
Agnieszka Beata GÓRSKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,94;11494
Przemysław Adam KOPERSKI;KOMITET WYBORCZY NOWA LEWICA;2,91;12981
Roman Henryk FRITZ;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;2,91;11089
Karina Anna BOSAK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;2,9;21217
Piotr Mieczysław BABINETZ;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,9;12829
Stanisław TYSZKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;2,89;19753
Aleksandra Małgorzata GAJEWSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,88;49428
Piotr Cezary LISIECKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;2,87;11220
Robert DOWHAN;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,85;14761
Renata Urszula RAK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,85;9170
Jerzy Jan JANOSKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;2,84;10726
Damian Rafał GOMÓŁKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;2,83;9160
Jarosław Leszek WAŁĘSA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,82;17408
Marek Jan CHMIELEWSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,82;9108
Jan Kazimierz ADAMCZYK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;2,82;9069
Maciej Grzegorz LASEK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,81;20565
Ziemowit PRZEBITKOWSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;2,8;11570
Artur Lesław SZAŁABAWKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,79;15446
Michał Jan WAWER;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;2,78;18300
Łukasz HORBATOWSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,78;13934
Dariusz Krzysztof WIECZOREK;KOMITET WYBORCZY NOWA LEWICA;2,77;15378
Barbara Anna DZIUK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,77;10744
Zbigniew Michał CHMIELOWIEC;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,76;18574
Tadeusz CHRZAN;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,76;12184
Rafał Jan FORYŚ;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;2,75;10770
Błażej Leszek POBOŻY;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,75;10770
Krzysztof SOBOLEWSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,73;18390
Maciej Tadeusz TOMCZYKIEWICZ;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,73;12153
Andrzej Jan SZEJNA;KOMITET WYBORCZY NOWA LEWICA;2,72;17961
Piotr Edward TUCZYŃSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;2,72;16214
Iwona Maria KOZŁOWSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,72;14514
Jan Michał DZIEDZICZAK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,71;14689
Dariusz Piotr MATECKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,7;14974
Paweł Kazimierz BLIŹNIUK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,7;12315
Marek Wacław SZEWCZYK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;2,69;14341
Małgorzata Barbara PROKOP-PACZKOWSKA;KOMITET WYBORCZY NOWA LEWICA;2,69;8664
Fryderyk Sylwester KAPINOS;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,68;18065
Grzegorz Krzysztof GAŻA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,68;11940
Stanisław Andrzej GORCZYCA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,67;7979
Violetta Teresa POROWSKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,66;12773
Katarzyna Karolina STACHOWICZ;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,66;10060
Adam Walenty ŚNIEŻEK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,65;11716
Michał Witold ZIELIŃSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,63;10882
Krzysztof Jan CIECIÓRA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,63;10426
Kazimierz SMOLIŃSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,62;16177
Krzysztof MULAWA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;2,6;14043
Dorota Zofia OLKO;KOMITET WYBORCZY NOWA LEWICA;2,58;44188
Dariusz Wojciech SOBIERAJ;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;2,57;11361
Artur Daniel GIERADA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,56;16878
Włodzisław Sławomir GIZIŃSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,55;13630
Piotr Paweł SAK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,55;10292
Dariusz Karol STARZYCKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,54;9593
Marek Tomasz HOK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,54;8176
Grażyna Edyta SZABELSKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,53;13525
Anita CZERWIŃSKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,52;18443
Wiesław Andrzej SZCZEPAŃSKI;KOMITET WYBORCZY NOWA LEWICA;2,52;13668
Maciej Stanisław WRÓBEL;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,52;9837
Marta Magdalena STOŻEK;KOMITET WYBORCZY NOWA LEWICA;2,5;19434
Paweł Marek HRENIAK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,5;19384
Przemysław Janusz WIPLER;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;2,5;13457
Agata ZIĘBA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,49;10646
Andrzej Tomasz KOSZTOWNIAK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;2,49;9755
Stanisław Czesław WZIĄTEK;KOMITET WYBORCZY NOWA LEWICA;2,49;8031
Tomasz Tadeusz KOSTUŚ;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,47;11857
Rajmund Tadeusz MILLER;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,47;11835
Michał PYRZYK;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;2,46;10304
Katarzyna Maria KRETKOWSKA;KOMITET WYBORCZY NOWA LEWICA;2,42;14452
Danuta JAZŁOWIECKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;2,41;11580
